hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
A1,NA,A,NA,1,0,0,0,13,41,48,NA,41,NA,0,0,1,0,0,1,96,98,100,94,96,100,77,88,100,59,69,79,15,30,50,0.1,1.5,4,0.3,5,12.7,1.1,9,17.5,1.1,11.5,22,1,3,6.1,27,47,60,NA,NA,NA,NA,NA,NA,18,23,30,0,0,0,3,4,5,NA,NA,NA,1.2,1.35,1.6,NA,NA,NA,1.33,1.48,1.73,NA,1,9,10,0.19,0.21,0.23,NA,NA,NA,27.5,30.9,34.4,13.1,17.3,22.6,33,42,47,3,3.1,5.9,34,42,51,12,15,21,4,9,18,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.1,2,12.5,21,29.5,NA,NA,NA,9.4,20,29,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,7.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599003,51412015
A2,NA,A,NA,2,13,41,48,25,60,66,NA,19,NA,0,0,1,0,0,1,96,98,100,94,96,100,78,88,100,59,69,79,15,30,50,0.1,1.5,4,0.3,5,12.7,1.1,9,17.5,1.1,11.5,22,1,3,6.1,27,47,60,NA,NA,NA,NA,NA,NA,18,23,30,0,0,0,2,3,4,NA,NA,NA,1.25,1.4,1.6,NA,NA,NA,1.39,1.54,1.62,NA,1,9,10,0.18,0.2,0.22,NA,NA,NA,26.5,30.1,33.7,11.9,16.1,21.4,34,43,47,3,3.1,5.9,32,40,49,12,16,21,4,10,17,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,12.5,21,29.5,NA,NA,NA,9.5,19.1,28.7,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,7.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599003,51412016
Bw1,NA,B,NA,1,25,60,66,30,84,99,NA,24,NA,0,0,1,0,0,1,96,98,100,95,96,100,69,79,92,43,48,62,30,55,75,0.1,5.5,8.9,0.1,9,13.6,0.9,14,19.8,0.5,18.5,27.5,1.5,8,9.8,20,24,50,NA,NA,NA,NA,NA,NA,18,21,30,0,0,0,1,1.5,2,NA,NA,NA,1.3,1.45,1.65,NA,NA,NA,1.39,1.54,1.74,NA,1,9,10,0.17,0.19,0.21,NA,NA,NA,18.9,22,26.4,10.5,13.5,19.6,39,43,47,1.2,2,2.9,30,34,44,12,14,21,1,3,11,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,7.4,12.5,22.3,NA,NA,NA,5.6,11.8,22.3,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599003,51412017
2Bw3,2,B,NA,3,41,104,124,69,127,155,NA,23,NA,0,0,1,0,0,1,92,95,98,85,92,97,69,82,94,43,55,64,30,45,70,1,2.5,5,3,5.5,11,8,13,23,10,16.5,26,6,7.5,10,12,32,45,NA,NA,NA,NA,NA,NA,18,23,28,0,0,1,0,0.5,1,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.71,1.81,2.01,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,20.5,26,30.2,8.6,13.3,17.8,25,33,45,1,2,2.9,27,34,40,11,16,19,1,5,10,0.32,0.32,0,0,9,0,0,0,0,0,0,0,0.1,2,7,12,20,NA,NA,NA,5.3,11.1,58.7,6.1,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,5.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599003,51412018
2BC,2,BC,NA,NA,69,127,155,200,200,200,NA,73,NA,0,0,1,0,0,1,92,95,98,85,91,97,71,81,93,46,55,64,35,44,50,1.2,2.5,7.6,3.1,5.5,10.4,7.9,13,22.7,10.4,16,26.2,5.7,7,9.7,23,34,45,NA,NA,NA,NA,NA,NA,18,22,27,0,1,5,0,0.25,0.5,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.7,1.8,2,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,22,26.8,30,9.3,13.1,16.9,27,35,47,0.8,1.8,2.9,26,32,38,9,14,19,1,4,9,0.37,0.37,0,4,9,0,0,0,0,0,0,0,0.1,2,6.6,11.5,17.8,NA,NA,NA,5,13,56.5,6.1,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,5.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599003,51412019
Ap,NA,A,NA,NA,0,0,0,10,20,25,NA,20,NA,0,0,0,0,0,0,100,100,100,95,97,100,82,88,96,58,63,70,25,39.8,45,NA,1.9,NA,NA,4.4,NA,NA,10,NA,NA,14.5,NA,NA,9,NA,28,37.7,52.2,NA,NA,NA,NA,NA,NA,18,22.5,27,0,0,0,3,3.5,4,NA,NA,NA,1.32,1.4,1.48,NA,NA,NA,1.45,1.53,1.57,NA,1,9,10,0.18,0.2,0.22,NA,NA,NA,28.9,31.3,33.8,14.5,18,21.6,36,38,41,1.9,2.9,3.8,35,40,45,12,15,18,4,8,12,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,15.8,19.4,23,NA,NA,NA,13.3,18,26,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,5.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599004,51412020
"A, AB",NA,A,NA,NA,10,20,25,25,48,69,NA,28,NA,0,0,0,0,0,0,100,100,100,95,97,100,84,90,98,66,72,79,25,29.5,55,NA,1.4,NA,NA,3.3,NA,NA,7.4,NA,NA,10.8,NA,NA,6.6,NA,27,48,57,NA,NA,NA,NA,NA,NA,18,22.5,27,0,0,0,3,3.5,4,NA,NA,NA,1.27,1.34,1.41,NA,NA,NA,1.39,1.46,1.5,NA,1,9,10,0.18,0.2,0.22,NA,NA,NA,28.9,31.3,33.8,14.5,18,21.6,36,38,41,1.9,2.9,3.8,35,40,45,12,15,18,6,10,15,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.1,2,15.8,19.4,23,NA,NA,NA,13.3,18,26,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,5.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599004,51412021
Bw1,NA,B,NA,1,25,48,69,75,80,150,NA,32,NA,0,0,0,0,0,0,95,97,100,90,93,100,80,86,99,56,62,73,15,39.8,60,NA,1.9,NA,NA,4.4,NA,NA,10,NA,NA,14.5,NA,NA,9,NA,10,36.2,63.7,NA,NA,NA,NA,NA,NA,20,24,30,0,0,0,1,1.5,2,NA,NA,NA,1.45,1.5,1.55,NA,NA,NA,1.56,1.61,1.71,NA,1,9,10,0.15,0.17,0.19,NA,NA,NA,26.9,29.5,33.3,12.6,15.8,20.6,36,39,42,3,3,5.9,32,37,44,13,16,21,4,7,14,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.1,2,16.6,19.9,24.6,NA,NA,NA,13.2,17.7,24.5,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,5.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599004,51412022
2Bw2,2,B,NA,2,75,80,150,90,115,250,NA,35,NA,0,0,0,1,2,4,96,97,100,87,93,100,64,81,90,41,57,64,40,45,80,NA,2.1,NA,NA,5,NA,NA,11.3,NA,NA,16.4,NA,NA,10.2,NA,3,33,52,NA,NA,NA,NA,NA,NA,8,22,28,0,1,5,0,0.25,0.5,NA,NA,NA,1.75,1.83,1.9,NA,NA,NA,1.85,1.93,1.99,NA,1,9,10,0.14,0.16,0.18,NA,NA,NA,18.8,25.4,30.7,5.2,15.5,21.2,23,27,32,0,2.4,2.9,19,32,39,4,15,19,0,5,10,0.32,0.32,0,8,15,0,0,0,0,0,0,0,0.1,2,6.2,17.1,19.7,NA,NA,NA,5.7,55.8,58.7,6.6,7.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599004,51412023
"2BC1, 2BC2",2,BC,NA,NA,90,115,250,100,200,300,NA,85,NA,0,0,0,1,2,4,96,97,100,87,93,100,72,81,92,50,57,66,35,44,50,NA,2.1,NA,NA,4.9,NA,NA,11.1,NA,NA,16.1,NA,NA,9.8,NA,23,34,46,NA,NA,NA,NA,NA,NA,18,22,27,0,1,5,0,0.25,0.5,NA,NA,NA,1.75,1.83,1.9,NA,NA,NA,1.85,1.93,2.02,NA,1,9,10,0.14,0.16,0.18,NA,NA,NA,21.3,25.4,30.2,11.6,15.5,20.4,23,27,32,0,2.4,2.9,28,32,38,12,15,19,2,5,10,0.32,0.32,0,8,15,0,0,0,0,0,0,0,0.1,2,12.9,17.1,21.2,NA,NA,NA,12.1,55.8,60.2,6.6,7.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.2,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599004,51412024
Ap,NA,A,NA,NA,0,0,0,10,20,25,NA,20,NA,0,0,0,0,0,0,100,100,100,100,100,100,92,95,98,79,82,85,20,23,40,NA,1.9,NA,NA,2.6,NA,NA,2.3,NA,NA,7,NA,NA,9.2,NA,40,54,60,NA,NA,NA,NA,NA,NA,20,23,26,0,0,0,3.5,4,4.5,NA,NA,NA,1.15,1.23,1.3,NA,NA,NA,1.59,1.62,1.67,NA,1,9,10,0.19,0.21,0.23,NA,NA,NA,28.9,30.3,31.6,13.8,15.8,17.8,46,49,52,3,3,5.9,38,42,46,13,15,18,10,13,17,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,17.4,19.9,22.3,NA,NA,NA,13.6,18.6,26.2,5.6,6.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,6.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412025
A,NA,A,NA,NA,10,20,25,25,36,43,NA,16,NA,0,0,0,0,0,0,100,100,100,100,100,100,92,95,98,79,82,85,20,23,40,NA,1.9,NA,NA,2.6,NA,NA,2.3,NA,NA,7,NA,NA,9.2,NA,40,54,60,NA,NA,NA,NA,NA,NA,20,23,26,0,0,0,3.5,4,4.5,NA,NA,NA,1.15,1.23,1.3,NA,NA,NA,1.59,1.62,1.67,NA,1,9,10,0.19,0.21,0.23,NA,NA,NA,28.9,30.3,31.6,13.8,15.8,17.8,46,49,52,3,3,5.9,38,42,46,13,15,18,10,13,17,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.1,2,17.4,19.9,22.3,NA,NA,NA,13.6,18.6,26.2,5.6,6.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,6.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412026
BA,NA,BA,NA,NA,25,36,43,43,46,58,NA,10,NA,0,0,0,0,0,0,100,100,100,96,98,100,92,97,100,82,87,92,15,17,40,NA,0.1,NA,NA,0.4,NA,NA,1.1,NA,NA,4.9,NA,NA,10.5,NA,33,52,58,NA,NA,NA,NA,NA,NA,27,31,34,0,0,0,1,1.5,2,NA,NA,NA,1.4,1.45,1.5,NA,NA,NA,1.61,1.66,1.7,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,30.4,32.5,34.2,16.6,19.7,22.2,39,42,44,3,4.4,5.9,39,44,48,19,22,24,15,20,24,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0.1,2,21.7,25,27.5,NA,NA,NA,17.5,23.1,26.3,5.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412027
Bw1,NA,B,NA,1,43,46,58,58,61,70,NA,15,NA,0,0,0,0,0,0,100,100,100,96,98,100,92,97,100,82,87,92,15,17,40,NA,0.1,NA,NA,0.4,NA,NA,1.1,NA,NA,4.9,NA,NA,10.5,NA,33,52,58,NA,NA,NA,NA,NA,NA,27,31,34,0,0,0,1,1.5,2,NA,NA,NA,1.4,1.45,1.5,NA,NA,NA,1.61,1.66,1.7,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,30.4,32.5,34.2,16.6,19.7,22.2,39,42,44,3,4.4,5.9,39,44,48,19,22,24,15,20,24,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0.1,2,21.7,25,27.5,NA,NA,NA,17.5,23.7,26.2,5.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412028
Bw2,NA,B,NA,2,58,61,70,70,79,90,NA,18,NA,0,0,0,0,0,0,100,100,100,96,98,100,87,93,97,75,80,85,15,22,40,NA,1.9,NA,NA,2.7,NA,NA,3.8,NA,NA,6.9,NA,NA,6.7,NA,31,47,58,NA,NA,NA,NA,NA,NA,27,31,34,0,0,0,1,1.5,2,NA,NA,NA,1.4,1.45,1.5,NA,NA,NA,1.61,1.66,1.7,NA,1,3,10,0.17,0.19,0.21,NA,NA,NA,30.9,33,34.7,17.3,20.5,23.2,39,42,44,3,4.4,5.9,39,44,48,19,22,24,13,17,21,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.1,2,21.7,25,27.5,NA,NA,NA,17.5,22.4,26.2,5.1,5.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,7.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412029
2Bt1,2,B,NA,1,70,79,90,90,94,110,NA,15,NA,0,0,0,0,0,1,98,98,100,97,97,100,90,96,100,87,93,100,2,5,35,NA,0.2,NA,NA,0.3,NA,NA,0.6,NA,NA,1.6,NA,NA,2.3,NA,23,46,56,NA,NA,NA,NA,NA,NA,42,49,55,0,0,0,0,0.25,0.5,NA,NA,NA,1.65,1.73,1.8,NA,NA,NA,2.02,2.07,2.12,NA,0.01,0.04,0.1,0.15,0.17,0.19,NA,NA,NA,27.6,31,34.4,21.2,25.3,29.3,29,32,36,6,7.8,8.9,51,59,65,30,36,40,27,37,46,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.1,2,27.6,35.2,40.2,NA,NA,NA,23.3,33,39.1,5.1,5.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,8.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412030
2Btg2,2,B,NA,2,90,94,110,110,137,150,NA,43,NA,0,0,0,0,0,1,98,98,100,97,97,100,90,96,100,87,93,100,2,5,35,NA,0.2,NA,NA,0.3,NA,NA,0.6,NA,NA,1.6,NA,NA,2.3,NA,23,46,56,NA,NA,NA,NA,NA,NA,42,49,55,0,0,0,0,0.25,0.5,NA,NA,NA,1.65,1.73,1.8,NA,NA,NA,2.02,2.07,2.12,NA,0.01,0.04,0.1,0.15,0.17,0.19,NA,NA,NA,27.6,31,34.4,21.2,25.3,29.3,29,32,36,6,7.8,8.9,51,59,65,30,36,40,27,37,46,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.1,2,27.6,35.2,40.2,NA,NA,NA,23.3,32.9,39.1,5.1,6.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,6.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412031
2Btg3,2,B,NA,3,110,137,150,150,160,200,NA,23,NA,0,0,0,0,0,1,98,98,100,97,97,100,90,96,100,87,93,100,2,5,35,NA,0.2,NA,NA,0.3,NA,NA,0.6,NA,NA,1.6,NA,NA,2.3,NA,23,46,56,NA,NA,NA,NA,NA,NA,42,49,55,0,1,5,0,0.25,0.5,NA,NA,NA,1.65,1.73,1.8,NA,NA,NA,2.02,2.07,2.12,NA,0.01,0.04,0.1,0.15,0.17,0.19,NA,NA,NA,27.6,31,34.4,21.2,25.3,29.3,29,32,36,6,7.8,8.9,51,59,65,30,36,40,27,37,46,0.32,0.32,0,1,10,0,0,0,0,0,0,0,0.1,2,27.6,35.2,40.2,NA,NA,NA,23.3,35.1,39.1,5.1,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4.8,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412032
2C,2,C,NA,NA,150,160,200,200,229,300,NA,69,NA,0,0,0,0,1,4,95,98,98,86,95,97,70,93,97,62,85,89,5,15,50,NA,0.5,NA,NA,0.9,NA,NA,1.7,NA,NA,4.7,NA,NA,7.2,NA,10.5,43,70,NA,NA,NA,NA,NA,NA,25,42,45,0,1,5,0,0.25,0.5,NA,NA,NA,1.5,1.65,1.7,NA,NA,NA,1.95,1.96,2.1,NA,0.01,0.04,0.1,0.14,0.16,0.18,NA,NA,NA,21.4,29,30.6,10.9,20.3,22.6,30,34,40,6,6.2,8.9,34,52,55,17,30,33,7,27,31,0.37,0.37,0,1,15,0,0,0,0,0,0,0,0.1,2,17.3,30.7,33.5,NA,NA,NA,15.8,29.5,41.5,6.1,7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.3,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599005,51412033
"2BC1, 2BC2",2,BC,NA,NA,90,135,150,150,203,300,NA,68,NA,0,0,0,1,3,4,90,92,95,79,85,91,68,76,85,50,57,65,25,39,45,NA,3.5,NA,NA,4.9,NA,NA,6.8,NA,NA,12.3,NA,NA,11.5,NA,27,37,55,NA,NA,NA,NA,NA,NA,20,24,28,0,1,5,0,0.25,0.5,NA,NA,NA,1.75,1.83,1.9,NA,NA,NA,1.9,1.98,2.06,NA,1,9,10,0.13,0.15,0.17,NA,NA,NA,20.9,24.7,28.7,12,15.7,19.8,22,25,30,0,2.6,2.9,30,34,39,13,16,19,3,6,10,0.37,0.37,0,13,25,0,0,0,0,0,0,0,0.1,2,14.2,18.5,21.9,NA,NA,NA,12.3,57.2,60.9,6.1,7.3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.1,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599006,51412034
"Bw1, Bw2",NA,B,NA,NA,25,48,50,50,79,90,NA,31,NA,0,0,0,0,0,0,100,100,100,95,96,100,70,74,80,35,39,43,55,66,70,NA,4.3,NA,NA,14.1,NA,NA,17.5,NA,NA,19.6,NA,NA,10.5,NA,12,19,33,NA,NA,NA,NA,NA,NA,12,15,18,0,0,0,0,0.5,1,NA,NA,NA,1.44,1.48,1.5,NA,NA,NA,1.45,1.48,1.5,NA,10,28,100,0.11,0.13,0.15,NA,NA,NA,16.7,19.2,21.7,7.2,9.8,12.6,40,41,43,0,1.5,2.9,23,26,30,7,10,12,0,0,1,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,8.9,12.5,15.1,NA,NA,NA,6.7,11.6,14.9,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,3.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599006,51412035
A,NA,A,NA,NA,10,20,25,25,48,50,NA,28,NA,0,0,0,0,0,0,100,100,100,95,96,100,85,90,96,38,42,46,55,66,70,NA,0.1,NA,NA,3.1,NA,NA,15,NA,NA,31.6,NA,NA,16.2,NA,12,19,33,NA,NA,NA,NA,NA,NA,12,15,18,0,0,0,1,1.5,2,NA,NA,NA,1.44,1.48,1.5,NA,NA,NA,1.45,1.48,1.5,NA,10,28,100,0.12,0.14,0.16,NA,NA,NA,18.5,20.9,23.4,9.1,11.8,14.7,39,40,42,0,1.5,2.9,25,29,32,7,9,12,0,0,2,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,10.5,13,15.5,NA,NA,NA,7.9,12.4,15.4,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,4.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599006,51412036
Ap,NA,A,NA,NA,0,0,0,10,20,25,NA,20,NA,0,0,0,0,0,0,100,100,100,95,96,100,85,90,96,39,42,47,55,65,70,NA,0.1,NA,NA,3,NA,NA,14.8,NA,NA,31.2,NA,NA,15.9,NA,12,20,33,NA,NA,NA,NA,NA,NA,12,15,18,0,0,0,1.5,2,2.5,NA,NA,NA,1.44,1.48,1.5,NA,NA,NA,1.45,1.48,1.5,NA,10,28,100,0.13,0.15,0.17,NA,NA,NA,19.1,21.4,23.8,9.8,12.5,15.4,39,40,42,0,1.5,2.9,26,30,34,7,9,12,0,0,2,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0.1,2,10.6,13.2,15.6,NA,NA,NA,7.8,12.3,15.5,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,4.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599006,51412037
2Bw3,2,B,NA,3,50,79,90,90,135,150,NA,56,NA,0,0,0,1,3,4,89,92,95,78,84,90,67,76,85,50,57,65,25,39,55,NA,3.5,NA,NA,4.9,NA,NA,6.8,NA,NA,12.3,NA,NA,11.5,NA,17,37,55,NA,NA,NA,NA,NA,NA,20,24,28,0,0,5,0,0.25,0.5,NA,NA,NA,1.75,1.83,1.9,NA,NA,NA,1.9,1.98,2.06,NA,1,9,10,0.13,0.15,0.17,NA,NA,NA,20.7,24.5,28.5,11.9,15.5,19.6,22,25,30,0,2.6,2.9,30,34,39,13,16,19,3,6,10,0.37,0.37,0,0,15,0,0,0,0,0,0,0,0.1,2,14.2,18.5,21.9,NA,NA,NA,11.8,16.2,60.9,5.1,5.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,6.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17599006,51412038
2BC,2,BC,NA,NA,120,157,165,200,200,200,NA,43,NA,0,0,1,0,0,1,90,97,98,82,94,97,65,84,94,44,60,69,25,45,52,2,4,5,3,5,6,3,6,6,5,14,15,12,16,20,28,35,50,NA,NA,NA,NA,NA,NA,10,20,27,0,1,5,0,0.25,0.5,NA,NA,NA,1.6,1.7,1.9,NA,NA,NA,1.71,1.81,2.01,NA,0.01,0.7,1,0.14,0.16,0.18,NA,NA,NA,19.4,27.9,31.8,5.8,13.4,18.7,23,32,37,0.5,2.1,2.9,19,30,38,3,13,19,0,5,11,0.43,0.43,0,5,15,0,0,0,0,0,0,0,0.1,2,7.6,15,17.6,NA,NA,NA,5.8,15,17.6,6.1,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17599168,51412732
A,NA,A,NA,NA,0,0,0,15,43,60,NA,43,NA,0,0,1,0,0,1,87,100,100,78,96,98,68,93,98,59,82,94,10,18,45,1,1,2,1,2,6,2,3,8,3,6,15,3,6,14,15,52,70,NA,NA,NA,NA,NA,NA,20,30,40,0,0,0,6,7.5,9,NA,NA,NA,1.2,1.35,1.5,NA,NA,NA,1.31,1.46,1.53,NA,1,3,10,0.2,0.22,0.24,NA,NA,NA,27.4,35,38.4,15.7,24.6,31.5,31,41,47,1.3,2.7,2.9,42,55,67,13,20,28,6,19,33,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.1,2,17.8,25.9,33.8,NA,NA,NA,16.6,25.2,33.8,5.6,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.1,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17599168,51412733
