"Ap"||"A"|||0|0|0|18|23|25||23||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|99|100|1|2|5|0|0|0.5|0|0.1|0.5|0|0.3|1|0|0.6|1.5|0|1|1.5|60|68|72|26|29|32|36|39|42|25|30|35|0|0|0|3|4|6||||1.3|1.35|1.4||||1.48|1.53|1.62||1|3|10|0.2|0.22|0.24||||31.2|33.5|36.1|17.1|21|25.9|42|44|46|3|4.2|5.9|41|48|58|17|21|24|17|24|30|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.1|2|20.8|24.6|28.5||||17.6|22.8|27.8|5.6|6.5|7.3||||||||||3.3|6.3|9.9|||||||||||||||||||||"20456854"|"60064185"
"A1"||"A"||1|18|23|25|25|41|45||18||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|93|99|100|1|2|5|0|0|0.5|0|0.1|0.5|0|0.3|1|0|0.6|1.5|0|1|1.5|55|64|72|24|27|30|34|37|40|26|34|40|0|0|0|2|3|4||||1.3|1.35|1.4||||1.51|1.56|1.68||1|3|10|0.19|0.21|0.23||||30.7|34|36.2|16.5|21.9|26.1|43|45|47|3|5|5.9|40|50|58|18|24|29|17|27|35|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.1|2|21.2|27.1|31.5||||17.9|24.3|31.2|5.6|6|7.3||||||||||3|7.6|9.5|||||||||||||||||||||"20456854"|"60064186"
"A"||"A"||2||20|||25|||5||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||26.5|||2.1|||3|||4.3|||8.3|||8.8|||53.5||||||||18|20|22||||3|3.5|4||||1.35|1.38|1.4||||1.4|1.42|1.45||1|9|10|0.22|0.23|0.24||||28.9|30.1|31.2|13.8|15.5|17.2|42|43|44|0.4|1|1.6|30|35|40|10|15|20|9|15|21|".37"|".37"|0|0|0|0|0|0|||||0||25|27.5|30|||||||5.6|6.5|7.3||||||||||3.8|6.4|9.3|||||||||||||||||||||"20456855"|"60064187"
"E"||"E"||3||25|||43|||18||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||26.5|||2.1|||3|||4.3|||8.3|||8.8|||53.5||||||||18|20|22||||0.5|0.75|1||||1.35|1.38|1.4||||1.4|1.42|1.45||1|9|10|0.22|0.23|0.24||||26.3|27.5|28.6|10.6|12|13.4|44|45|46|0.4|1|1.6|30|35|40|10|15|20|9|15|21|".55"|".55"|0|0|0|0|0|0|||||0||20|22.5|25|||||||5.6|6.5|7.3||||||||||2.3|4.9|7.7|||||||||||||||||||||"20456855"|"60064188"
"Btg1"||"B"||4||43|||71|||28||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||6.9|||0.1|||0.2|||0.5|||2|||4.1|||58.1||||||||30|35|45||||0.5|0.75|1||||1.4|1.43|1.45||||1.7|1.78|1.85||0.1|0.7|1|0.14|0.15|0.16||||31.6|33.5|36.6|17.8|20.9|26.9|42|43|44|6|7.5|8.9|50|57.5|65|25|30|35|27|34|42|".43"|".43"|0|0|0|0|0|0|||||0||30|33|36|||||||5.1|5.8|6.5||||||||||5.7|8|10.3|||||||||||||||||||||"20456855"|"60064189"
"Btg2, Btg 3"||"B"||4||71|||119|||48||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||6.9|||0.2|||0.4|||0.8|||2.2|||3.3|||51.6||||||||38|41.5|45||||0.5|0.75|1||||1.4|1.43|1.45||||1.7|1.78|1.85||0.01|0.04|0.1|0.14|0.15|0.16||||30.2|31.5|32.6|21.2|23.4|25.6|42|43|44|6|7.5|8.9|50|57.5|65|25|30|35|27|34|42|".37"|".37"|0|0|0|0|0|0|||||0||30|33|36|||||||5.1|5.8|6.5||||||||||5.7|8|10.3|||||||||||||||||||||"20456855"|"60064190"
"Btg4, Btg5"||"B"||6||119|||200|||84||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||17.8|||0.2|||0.4|||1.2|||5.1|||10.9|||52.2||||||||26|30|34||||0|0.25|0.5||||1.45|1.48|1.5||||1.6|1.67|1.75||1|3|10|0.19|0.2|0.21||||30|31.8|33.4|15.4|18.1|20.8|41|42|43|2.6|4.2|5.8|40|45|50|20|25|30|20|26|33|".43"|".43"|0|0|0|0|0|0|||||0||25|27.5|30|||||||5.6|6.1|6.5||||||||||4.9|6.4|8.1|||||||||||||||||||||"20456855"|"60064191"
"Ap"||"A"||1||0|||20|||20||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||26.5|||2.1|||3|||4.3|||8.3|||8.8|||53.5||||||||18|20|22||||3|3.5|4||||1.35|1.38|1.4||||1.4|1.42|1.45||1|9|10|0.22|0.23|0.24||||28.9|30.1|31.2|13.8|15.5|17.2|42|43|44|0.4|1|1.6|30|35|40|10|15|20|9|15|21|".37"|".37"|0|0|0|0|0|0|||||0||25|27.5|30|||||||5.6|6.5|7.3||||||||||3.8|6.4|9.3|||||||||||||||||||||"20456855"|"60064192"
"Ap,A"||||||0|||48|||48||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||7.6|||0.5|||0.8|||1.2|||2.4|||2.7|||54.9||||||||36|37.5|39||||5|5.5|6||||1.35|1.38|1.4|||||1.71|||0.1|0.7|1|0.18|0.19|0.2|||||36.7|||27.2|||43||6|7.5|8.9|50|57.5|65|20|25|30|23|30|38|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|41|45.5|50|||||||5.6|6.5|7.3||||||||||6.2|9.1|12.3|||||||||||||||||||||"20456830"|"60064077"
"Bg"||||||48|||94|||46||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||7.4|||0.5|||0.8|||1.2|||2.3|||2.6|||53.6||||||||36|39|42||||2|2.5|3||||1.4|1.43|1.45|||||1.78|||0.1|0.7|1|0.14|0.16|0.18|||||35.8|||25.3|||42||6|7.5|8.9|50|57.5|65|25|30|35|27|34|42|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|36|38.5|41|||||||5.6|6.5|7.3||||||||||4.6|7.3|10.2|||||||||||||||||||||"20456830"|"60064078"
"BCg,Cg"||||||94|||152|||58||0|0|0|0|0|0|100|100|100|100|100|100|100|100|100|95|97.5|100||17.8|||0.2|||0.4|||1.2|||5.1|||10.9|||52.2||||||||26|30|34||||0|0.25|0.5||||1.45|1.48|1.5|||||1.69|||1|3|10|0.18|0.19|0.2|||||31.8|||18.1|||41||3|4.5|5.9|40|45|50|15|20|25|16|22|29|".43"|".43"|0|8|15|0|0|0|0|0|0|0|0|0|20|22.5|25|||||||6.1|7|7.8||||||||||0.8|3.4|6.2|||||||||||||||||||||"20456830"|"60064079"
