130|170|180|200|200|200|"Wet"|"213888203"|"134345028"
60|80|80|200|200|200|"Moist"|"213888204"|"134345029"
0|0|0|60|80|80|"Moist"|"213888204"|"134345030"
80|110|140|200|200|200|"Wet"|"213888205"|"134345031"
0|0|0|80|110|140|"Moist"|"213888205"|"134345032"
0|0|0|110|150|180|"Moist"|"213888206"|"134345033"
110|150|180|200|200|200|"Wet"|"213888206"|"134345034"
0|0|0|50|80|90|"Moist"|"213888207"|"134345035"
50|70|90|200|200|200|"Wet"|"213888207"|"134345036"
0|0|0|100|120|130|"Moist"|"213888208"|"134345037"
100|120|130|200|200|200|"Wet"|"213888208"|"134345038"
0|0|0|30|50|60|"Moist"|"213888209"|"134345039"
30|50|60|200|200|200|"Wet"|"213888209"|"134345040"
0|0|0|90|120|130|"Moist"|"213888210"|"134345041"
90|120|130|200|200|200|"Wet"|"213888210"|"134345042"
0|0|0|120|130|180|"Moist"|"213888211"|"134345043"
120|130|180|200|200|200|"Wet"|"213888211"|"134345044"
0|0|0|60|90|100|"Moist"|"213888212"|"134345045"
60|90|100|200|200|200|"Wet"|"213888212"|"134345046"
0|0|0|40|60|60|"Moist"|"213889137"|"134346749"
40|60|60|200|200|200|"Wet"|"213889137"|"134346750"
0|0|0|30|50|50|"Moist"|"213889138"|"134346751"
30|50|50|200|200|200|"Wet"|"213889138"|"134346752"
0|0|0|30|50|50|"Moist"|"213889139"|"134346753"
30|50|50|200|200|200|"Wet"|"213889139"|"134346754"
0|0|0|20|40|40|"Moist"|"213889140"|"134346755"
20|40|40|200|200|200|"Wet"|"213889140"|"134346756"
0|0|0|40|70|90|"Moist"|"213889141"|"134346757"
40|70|90|200|200|200|"Wet"|"213889141"|"134346758"
0|0|0|20|40|60|"Moist"|"213889142"|"134346759"
20|40|60|200|200|200|"Wet"|"213889142"|"134346760"
0|0|0|30|50|60|"Moist"|"213889143"|"134346761"
30|50|60|200|200|200|"Wet"|"213889143"|"134346762"
0|0|0|10|30|30|"Moist"|"213889144"|"134346763"
